registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,GDPmil,GDPrank,Income Group OECD,Region,Land Area
3636,India,,4/18/10,4/21/10,4,0,300,,Heavy Rain,,,extreme,13472.46,5.03253689,91.8623,26.3166,2048517,9,Lower middle income,South Asia,3287260
3635,Serbia and Montenegro,,4/20/10,4/22/10,3,0,0,,Heavy Rain,,,large,13989.57,4.62292562,21.7157,43.4667,,,,,
3634,Somalia,,4/12/10,4/13/10,2,0,200,,Heavy Rain,,,large,50278.2,5.002409717,45.7901,2.82383,5707,150,Low income,Sub-Saharan Africa,637660
3633,Bangladesh,,3/27/10,4/7/10,12,104,0,,Heavy Rain,,,large,7062.71,4.92815262,89.5099,22.1528,172887,56,Lower middle income,South Asia,148460
3632,Brazil,,4/4/10,4/7/10,4,400,0,,Heavy Rain,,,large,15005.82,4.778319724,-43.3333,-22.4446,2346076,7,Upper middle income,Latin America & Caribbean,8515770
3631,Rwanda,,3/26/10,3/31/10,6,4,0,,Heavy Rain,,,large,8862.8,4.725722199,29.6861,-1.74307,7890,146,Low income,Sub-Saharan Africa,26340
3630,Latvia,,3/27/10,3/31/10,5,0,0,,Snow/Ice Melt,,,large,79653.48,5.600174759,24.7977,56.652,31287,100,High income: nonOECD,Europe & Central Asia,64490
3629,United States,,3/27/10,3/31/10,5,0,0,,Heavy Rain,,,extreme,240301.51,6.3807565,-74.873,39.4866,17419000,1,High income: OECD,North America,9831510
3628,Russia,,3/26/10,3/31/10,6,0,0,,Snow/Ice Melt,,,large,187689.01,6.051590094,36.9829,53.2843,1860598,10,High income: nonOECD,Europe & Central Asia,17098250
3627,Indonesia,,3/24/10,3/26/10,3,0,25000,,Heavy Rain,,,large,149970.68,5.653127615,104.787,-4.44749,888538,16,Lower middle income,East Asia & Pacific,1910930
3626,India,,3/24/10,3/26/10,3,0,0,,Monsoon,,,large,16885.63,4.704638523,94.6126,27.2504,2048517,9,Lower middle income,South Asia,3287260
3625,United States,,3/10/10,3/24/10,15,0,0,,Heavy Rain,Snow/Ice Melt,Dam Failure,large,1015176.36,7.182632755,-78.1191,41.3644,17419000,1,High income: OECD,North America,9831510
3624,Kazahkstan,,3/11/10,3/26/10,16,43,5000,,Heavy Rain,Snow/Ice Melt,Dam Failure,extreme,323846.84,7.015489642,79.2127,45.0791,217872,48,Upper middle income,Europe & Central Asia,2724902
3623,Angola,,3/1/10,3/31/10,31,12,11500,,Heavy Rain,,,large,274099.2,6.929269462,17.2457,-16.1122,138357,58,Upper middle income,Sub-Saharan Africa,1246700
3622,United States,,3/10/10,3/17/10,8,0,0,,Heavy Rain,,,large,48982.93,5.593134747,-86.3795,32.8939,17419000,1,High income: OECD,North America,9831510
3621,Kenya,,3/7/10,5/3/10,58,26,2500,,Heavy Rain,,,very large,40320.05,6.545040315,34.9929,0.012257,60937,75,Lower middle income,Sub-Saharan Africa,580370
3620,Uganda,,3/7/10,3/12/10,6,0,20000,,Heavy Rain,,,large,75196.57,5.654349282,31.0638,1.13485,26998,104,Low income,Sub-Saharan Africa,241550
3619,Peru,,3/2/10,3/4/10,3,7,20,,Heavy Rain,,,large,57889.66,5.239722254,-73.3575,-11.8464,202596,52,Upper middle income,Latin America & Caribbean,1285220
3618,Serbia and Montenegro,,3/1/10,3/2/10,2,0,4000,,Heavy Rain,,,large,46896.64,4.972171724,21.1442,44.4668,,,,,
3617,Ethiopia,,3/1/10,3/11/10,11,0,16000,,Heavy Rain,,,large,104208.15,6.059294371,45.4942,9.19708,55612,80,Low income,Sub-Saharan Africa,1104300
3616,Zambia,,3/1/10,3/17/10,17,0,115,,Heavy Rain,,,large,85511.58,6.162473852,27.7369,-16.0918,27066,103,Lower middle income,Sub-Saharan Africa,752610
3615,Australia,,2/28/10,3/17/10,18,0,0,,Heavy Rain,,,extreme,431681.63,7.191466069,147.956,-26.2155,1454675,12,High income: OECD,East Asia & Pacific,7741220
3614,Mozambique,,2/22/10,3/28/10,35,2,130000,,Heavy Rain,,,large,26372.46,5.965218687,34.2547,-19.9647,15938,118,Low income,Sub-Saharan Africa,799380
3613,Haiti,,2/28/10,3/2/10,3,13,0,,Heavy Rain,,,large,3836.32,4.061036081,-73.7657,18.4176,8713,142,Low income,Latin America & Caribbean,27750
3612,France,,2/28/10,3/2/10,3,48,500,,Storm/Tidal Surge,Heavy Rain,,extreme,30834.35,5.267186048,-1.53213,46.7732,2829192,6,High income: OECD,Europe & Central Asia,549087
3611,Spain,,2/23/10,2/24/10,2,32,1200,,Heavy Rain,,,large,98474.34,5.294353074,-4.04265,38.9763,1381342,14,High income: OECD,Europe & Central Asia,505940
3610,Portugal,,2/19/10,2/20/10,2,32,0,,Heavy Rain,,,extreme,482.991,3.28599903,-16.9677,32.7562,230117,46,High income: OECD,Europe & Central Asia,92220
3609,Peru,,2/10/10,2/17/10,8,0,80000,,Heavy Rain,,,large,305772,6.388487701,-78.2867,-4.68221,202596,52,Upper middle income,Latin America & Caribbean,1285220
3608,Australia,,2/13/10,2/16/10,4,0,0,,Heavy Rain,,,extreme,311949.24,6.397173919,149.599,-32.4204,1454675,12,High income: OECD,East Asia & Pacific,7741220
3607,Bulgaria,,2/13/10,2/20/10,8,0,0,,Heavy Rain,,,large,87346.16,5.844333804,27.3388,41.1603,56717,79,Upper middle income,Europe & Central Asia,111000
3606,Australia,,2/15/10,2/16/10,2,0,0,,Heavy Rain,,,extreme,20651.57,4.917013065,152.829,-27.2208,1454675,12,High income: OECD,East Asia & Pacific,7741220
3605,Dominican Republic,,2/14/10,2/15/10,2,0,150,,Heavy Rain,,,large,2791.39,3.746850514,-70.5612,19.627,64138,73,Upper middle income,Latin America & Caribbean,48670
3604,Afghanistan,,2/5/10,2/10/10,6,20,200,,Heavy Rain,,,extreme,105873.35,6.103967901,65.1089,32.547,20038,108,Low income,South Asia,652860
3603,Australia,,2/5/10,2/7/10,3,2,0,,Heavy Rain,,,large,188865.22,5.753273244,145.18,-20.174,1454675,12,High income: OECD,East Asia & Pacific,7741220
3602,Mexico,,1/26/10,2/13/10,19,41,20000,,Heavy Rain,,,large,122621.4,6.367319871,-99.0036,19.9433,1294690,15,Upper middle income,Latin America & Caribbean,1964380
3601,Bolivia,,1/27/10,2/5/10,10,0,0,,Heavy Rain,,,large,292808.94,6.466584332,-66.4995,-17.4593,32996,98,Lower middle income,Latin America & Caribbean,1098580
3600,New Zealand,,1/29/10,2/2/10,5,0,0,,Heavy Rain,,,large,44179.41,5.344189916,178.132,-37.717,199970,53,High income: OECD,East Asia & Pacific,267710
3599,South Africa,,1/27/10,1/29/10,3,0,1400,,Heavy Rain,,,large,87777.03,5.420502137,28.6962,-24.746,350085,33,Upper middle income,Sub-Saharan Africa,1219090
3598,Mozambique,,1/25/10,1/28/10,4,3,0,,Heavy Rain,,,large,72703.82,5.463617221,31.6455,-25.593,15938,118,Low income,Sub-Saharan Africa,799380
3597,Peru,,1/25/10,1/30/10,6,20,0,,Heavy Rain,,,extreme,135281.63,6.210420073,-72.9391,-12.9894,202596,52,Upper middle income,Latin America & Caribbean,1285220
3596,Brazil,,1/10/10,1/28/10,19,72,6000,,Heavy Rain,,,very large,55636.33,6.200203334,-44.0681,-22.9804,2346076,7,Upper middle income,Latin America & Caribbean,8515770
3595,United States,,1/18/10,1/22/10,5,3,0,,Heavy Rain,,,very large,103982.65,5.892022145,-121.527,37.4251,17419000,1,High income: OECD,North America,9831510
3594,Egypt,,1/18/10,1/19/10,2,10,7000,,Heavy Rain,,,very large,226050.59,5.8313269,31.0895,28.077,286538,39,Lower middle income,Middle East & North Africa,1001450
3593,Bolivia,,1/1/10,1/13/10,13,5,4500,,Heavy Rain,,,large,102220.84,6.123482798,-63.6012,-17.8267,32996,98,Lower middle income,Latin America & Caribbean,1098580
3592,Panama,,1/11/10,1/13/10,3,0,1000,,Heavy Rain,,,large,23337.85,4.845182099,-82.6444,9.11544,46213,88,Upper middle income,Latin America & Caribbean,75420
3591,Albania,,1/4/10,1/13/10,10,0,1500,,Heavy Rain,,,very large,60173.47,5.955496316,20.0828,41.4664,13212,127,Upper middle income,Europe & Central Asia,28750
3590,Australia,,1/1/10,1/13/10,13,0,1000,,Heavy Rain,Hurricane/Tropical Storm,,very large,301378.85,6.769147383,149.058,-30.9508,1454675,12,High income: OECD,East Asia & Pacific,7741220
3589,Kenya,,12/21/09,1/13/10,24,21,30000,,Heavy Rain,,,large,176698.68,6.627444547,36.5237,1.16546,60937,75,Lower middle income,Sub-Saharan Africa,580370
3588,Brazil,,1/1/10,1/10/10,10,85,2500,,Heavy Rain,,,extreme,210052.33,6.623357499,-43.7619,-21.8476,2346076,7,Upper middle income,Latin America & Caribbean,8515770
3587,Italy,,12/21/09,12/27/09,7,0,500,,Heavy Rain,,,large,40932.75,5.457168963,12.7554,42.7931,2141161,8,High income: OECD,Europe & Central Asia,301340
3586,Australia,,12/25/09,12/28/09,4,0,0,,Heavy Rain,,,large,149317.65,5.776171138,151.752,-31.1753,1454675,12,High income: OECD,East Asia & Pacific,7741220
3585,Morocco,,12/25/09,12/26/09,2,5,25,,Heavy Rain,,,large,157481.42,5.498259318,-6.77769,31.8122,110009,61,Lower middle income,Middle East & North Africa,446550
3584,Tanzania,,12/25/09,12/27/09,3,1,3000,,Heavy Rain,,,large,167332.29,5.700701009,36.0236,-6.80493,48057,86,Low income,Sub-Saharan Africa,947300
3583,Peru,,12/20/09,12/21/09,2,0,0,,Heavy Rain,,,large,172579,5.538017944,-75.0108,-11.826,202596,52,Upper middle income,Latin America & Caribbean,1285220
3582,Sri Lanka,,12/14/09,12/16/09,3,0,300000,,Heavy Rain,,,large,15648.61,4.671597022,81.2742,8.02347,78824,66,Lower middle income,South Asia,65610
3581,Fiji,,12/14/09,12/15/09,2,3,700,,Hurricane/Tropical Storm,,,large,4708.95,3.973954075,177.919,-17.7451,4532,157,Upper middle income,East Asia & Pacific,18270
3580,United States,,12/12/09,12/15/09,4,0,0,,Heavy Rain,,,large,314990.21,6.100357047,-86.4816,32.4653,17419000,1,High income: OECD,North America,9831510
3579,Saudi Arabia,,11/24/09,11/26/09,3,116,0,,Heavy Rain,,,large,114601.3,5.536310799,40.2282,21.2394,746249,19,High income: nonOECD,Middle East & North Africa,2149690
3578,Malaysia,,11/21/09,11/27/09,7,0,9062,,Heavy Rain,,,large,37559.51,5.419817958,102.358,4.99247,338104,35,Upper middle income,East Asia & Pacific,330800
3577,Uruguay,,11/21/09,12/8/09,18,12,22000,,Heavy Rain,,,very large,43485.41,6.069707333,-56.4778,-31.257,57471,77,High income: nonOECD,Latin America & Caribbean,176220
3576,Sri Lanka,,11/21/09,11/22/09,2,0,60000,,Heavy Rain,,,large,919.901,3.264771087,79.9424,7.07182,78824,66,Lower middle income,South Asia,65610
3575,Turkey,,11/21/09,11/22/09,2,4,0,,Heavy Rain,,,large,15625.3,4.49485836,40.0139,40.8337,798429,18,Upper middle income,Europe & Central Asia,783560
3574,Singapore,,11/19/09,11/20/09,2,0,0,,Heavy Rain,,,very large,1051.3,3.498847919,103.833,1.4308,307860,36,High income: nonOECD,East Asia & Pacific,717
3573,United Kingdom,,11/19/09,12/5/09,17,0,0,,Heavy Rain,,,extreme,106621.91,6.559325375,-1.675,53.9986,2988893,5,High income: OECD,Europe & Central Asia,243610
3572,Argentina,,11/14/09,11/22/09,9,0,1793,,Heavy Rain,,,large,415044.91,6.572337602,-59.0496,-32.9919,537660,24,High income: nonOECD,Latin America & Caribbean,2780400
3571,Spain,,11/15/09,11/16/09,2,0,1793,,Heavy Rain,,,large,39815.5,4.90108217,-7.51247,42.5278,1381342,14,High income: OECD,Europe & Central Asia,505940
3570,Malaysia,,11/10/09,11/16/09,7,0,1793,,Heavy Rain,,,large,14486.49,5.006061211,100.96,5.74257,338104,35,Upper middle income,East Asia & Pacific,330800
3569,Tanzania,,11/10/09,11/13/09,4,20,0,,Heavy Rain,,,large,194788.3,5.891622859,35.8909,-6.77431,48057,86,Low income,Sub-Saharan Africa,947300
3568,Brazil,,11/12/09,11/13/09,2,3,200,,Heavy Rain,,,large,47896.55,4.981334228,-43.1241,-22.5416,2346076,7,Upper middle income,Latin America & Caribbean,8515770
3567,United States,,11/10/09,11/13/09,4,0,0,,Hurricane/Tropical Storm,,,large,468142.06,6.272437653,-83.7465,35.1595,17419000,1,High income: OECD,North America,9831510
3566,India,,11/3/09,11/8/09,6,70,0,,Heavy Rain,,,very large,35725.31,5.507218515,77.8452,11.4729,2048517,9,Lower middle income,South Asia,3287260
3565,Thailand,,11/7/09,11/8/09,2,15,6800,,Monsoon,,,large,63930.73,5.106739659,99.9172,7.47238,404824,29,Upper middle income,East Asia & Pacific,513120
3564,Australia,,11/7/09,11/9/09,3,0,0,,Heavy Rain,,,large,98552.75,5.470790002,151.64,-30.3895,1454675,12,High income: OECD,East Asia & Pacific,7741220
3563,El Salvador,,11/7/09,11/9/09,3,192,35000,,Heavy Rain,,,extreme,5541.42,4.521772318,-89.0023,13.7691,25164,106,Lower middle income,Latin America & Caribbean,21040
3562,Mexico,,11/1/09,11/12/09,12,0,200000,,Heavy Rain,,,very large,44315.33,5.901826493,-91.0498,18.484,1294690,15,Upper middle income,Latin America & Caribbean,1964380
3561,United States,,11/1/09,11/3/09,3,0,0,,Heavy Rain,,,large,14193.55,4.629212287,-3.12416,55.6621,17419000,1,High income: OECD,North America,9831510
3560,Philippines,,10/30/09,11/4/09,6,0,98,,Hurricane/Tropical Storm,,,very large,124931.91,6.050915889,107.665,14.9121,284777,40,Lower middle income,East Asia & Pacific,300000
3559,Paraguay,,10/26/09,10/28/09,3,0,0,,Heavy Rain,,,large,163340.77,5.690215853,-56.2737,-25.0929,30881,101,Upper middle income,Latin America & Caribbean,406752
3558,Vietnam,,10/23/09,10/26/09,4,1,0,,Hurricane/Tropical Storm,,,large,28284.26,5.053604812,107.39,15.5652,186205,55,Lower middle income,East Asia & Pacific,330972
3557,Kenya,,10/20/09,10/28/09,9,0,2000,,Heavy Rain,,,large,197665.04,6.250172374,40.6773,2.99222,60937,75,Lower middle income,Sub-Saharan Africa,580370
3556,Niger,,9/21/09,10/15/09,25,0,0,,Heavy Rain,,,large,133560.04,6.523616549,8.06092,17.2185,8169,144,Low income,Sub-Saharan Africa,1267000
3555,Nigeria,,10/20/09,10/26/09,7,0,5000,,Heavy Rain,,,large,53018.49,5.569525395,6.5097,5.54356,568508,22,Lower middle income,Sub-Saharan Africa,923770
3554,Japan,,10/7/09,10/9/09,3,0,5000,,Hurricane/Tropical Storm,,,large,106325.83,5.503760036,138.2,36.425,4601461,3,High income: OECD,East Asia & Pacific,377962
3553,Nepal,,10/4/09,10/12/09,9,45,0,,Heavy Rain,,,extreme,129718.42,6.368274155,80.7639,29.8119,19770,109,Low income,South Asia,147180
3552,Philippines,,10/2/09,10/17/09,16,438,40000,,Hurricane/Tropical Storm,,,extreme,34498.77,6.04295359,121.422,17.5757,284777,40,Lower middle income,East Asia & Pacific,300000
3551,India,,9/25/09,10/12/09,18,303,0,,Heavy Rain,,,extreme,309688.88,7.047228112,78.233,15.7081,2048517,9,Lower middle income,South Asia,3287260
3550,Italy,,10/1/09,10/2/09,2,22,0,,Heavy Rain,,,extreme,1227.06,3.69092579,15.733,38.114,2141161,8,High income: OECD,Europe & Central Asia,301340
3549,American Samoa,,9/29/09,9/29/09,1,100,0,,Tsunami,,,extreme,207343.45,5.617720316,-173.454,-13.8358,  ,0,Upper middle income,East Asia & Pacific,200
3548,Vietnam,,9/28/09,10/1/09,4,182,357000,,Hurricane/Tropical Storm,,,extreme,49034.16,5.593588727,107.982,14.9028,186205,55,Lower middle income,East Asia & Pacific,330972
3547,Philippines,,9/25/09,10/1/09,7,420,200000,,Hurricane/Tropical Storm,,,extreme,25299.26,5.549235854,120.749,14.8722,284777,40,Lower middle income,East Asia & Pacific,300000
3546,Spain,,9/27/09,9/28/09,2,0,0,,Heavy Rain,,,large,2459.28,3.691837974,-0.145285,38.7733,1381342,14,High income: OECD,Europe & Central Asia,505940
3545,Vietnam,,9/25/09,9/28/09,4,17,40000,,Heavy Rain,,,very large,47598.33,5.455742966,108.022,15.1885,186205,55,Lower middle income,East Asia & Pacific,330972
3544,United States,,9/21/09,9/28/09,8,8,220,,Heavy Rain,,,very large,225395.01,6.432125543,-84.8404,34.3646,17419000,1,High income: OECD,North America,9831510
3543,Mexico,,9/10/09,9/19/09,10,0,0,,Heavy Rain,,,extreme,33560.99,5.826864759,-95.3112,18.5257,1294690,15,Upper middle income,Latin America & Caribbean,1964380
3542,Ghana,,9/17/09,9/21/09,5,0,5000,,Heavy Rain,Dam Failure,,extreme,73811.61,5.868124678,-0.992335,8.85094,38617,92,Lower middle income,Sub-Saharan Africa,238540
3541,Indonesia,,9/15/09,9/16/09,2,38,0,,Heavy Rain,,,extreme,47760.1,5.281125219,98.5925,2.89095,888538,16,Lower middle income,East Asia & Pacific,1910930
3540,Nigeria,,9/10/09,9/18/09,9,0,3000,,Heavy Rain,,,extreme,64200.98,6.062814163,5.68204,12.2596,568508,22,Lower middle income,Sub-Saharan Africa,923770
3539,India,,9/6/09,9/10/09,5,0,37000,,Dam Failure,,,extreme,25504.05,5.406609151,88.0605,22.5263,2048517,9,Lower middle income,South Asia,3287260
3538,Mexico,,9/1/09,9/10/09,10,0,0,,Heavy Rain,,,large,34563.01,5.538611557,-99.25,19.5,1294690,15,Upper middle income,Latin America & Caribbean,1964380
3537,Philippines,,9/1/09,9/10/09,10,9,0,,Hurricane/Tropical Storm,,,extreme,36440.73,5.862617064,121.371,17.2296,284777,40,Lower middle income,East Asia & Pacific,300000
3536,Turkey,,9/7/09,9/10/09,4,31,0,,Heavy Rain,,,extreme,3687.1,4.469774904,28.9505,41.09,798429,18,Upper middle income,Europe & Central Asia,783560
3535,Mauritania,,8/10/09,9/2/09,24,42,300000,,Heavy Rain,,,large,81300.71,6.29030558,105.155,26.6186,5061,154,Lower middle income,Sub-Saharan Africa,1030700
3534,China,,8/28/09,9/1/09,5,12,118000,,Heavy Rain,,,large,4814280.64,7.381501407,2.93676,16.454,10354832,2,Upper middle income,East Asia & Pacific,9562911
3533,Sudan,,8/16/09,8/22/09,7,5,80000,,Heavy Rain,,,large,59848.91,5.622154285,32.604,15.9846,73815,70,Lower middle income,Sub-Saharan Africa,1879357.5
3532,Nepal,,8/16/09,8/22/09,7,7,6265,,Heavy Rain,,,large,13717.1,4.982360345,88.1319,27.0167,19770,109,Low income,South Asia,147180
3531,Senegal,,8/24/09,8/26/09,3,0,0,,Heavy Rain,,,large,8510.69,4.407086026,-16.8108,14.5762,15658,120,Lower middle income,Sub-Saharan Africa,196710
3530,India,,8/18/09,8/27/09,10,0,300000,,Monsoon,,,large,72244.8,5.858806593,94.143,26.8177,2048517,9,Lower middle income,South Asia,3287260
3529,India,,8/15/09,8/27/09,13,14,1000000,,Dam Failure,Heavy Rain,,large,84897.57,6.042838612,80.7483,27.629,2048517,9,Lower middle income,South Asia,3287260
3528,Sri Lanka,,8/15/09,8/16/09,2,0,0,,Heavy Rain,,,large,4744.46,3.977216785,80.6335,8.38404,78824,66,Lower middle income,South Asia,65610
3527,Laos,,8/10/09,8/11/09,2,10,0,,Heavy Rain,,,large,24950.18,4.698103679,104.792,17.8266,,,,,
3526,Pakistan,,8/15/09,8/17/09,3,27,1200,,Heavy Rain,,,very large,30560.13,5.138367711,72.2471,33.9207,243632,44,Lower middle income,South Asia,796100
3525,United States,,8/4/09,8/5/09,2,0,0,,Heavy Rain,,,large,6534.85,4.116265619,-85.6925,37.0741,17419000,1,High income: OECD,North America,9831510
3524,Sierra Leone,,8/9/09,8/10/09,2,7,300,,Heavy Rain,,,large,11893.28,4.376331639,-12.7337,8.57029,4838,155,Low income,Sub-Saharan Africa,72300
3523,Japan,,8/9/09,8/10/09,2,12,2000,,Hurricane/Tropical Storm,,,very large,18366.88,4.741156643,136.225,35.1555,4601461,3,High income: OECD,East Asia & Pacific,377962
3522,Taiwan,,8/9/09,8/12/09,4,500,2000000,,Hurricane/Tropical Storm,,,extreme,24905.81,5.299390658,121.009,24.2867,,,,,
3521,China,,8/7/09,8/10/09,4,0,7250,,Heavy Rain,,,very large,30538,5.262991841,109.773,19.1227,10354832,2,Upper middle income,East Asia & Pacific,9562911
3520,Philippines,,8/7/09,8/8/09,2,20,173000,,Hurricane/Tropical Storm,,,very large,24556.64,4.867290198,121.443,17.8675,284777,40,Lower middle income,East Asia & Pacific,300000
3519,India,,8/1/09,8/4/09,4,0,3000,,Dam Failure,,,very large,21198.81,5.104462733,85.5,26.5,2048517,9,Lower middle income,South Asia,3287260
3518,Philippines,,7/25/09,8/4/09,11,10,200000,,Heavy Rain,,,very large,36975.16,5.785394006,125.367,7.6518,284777,40,Lower middle income,East Asia & Pacific,300000
3517,Turkey,,7/28/09,7/29/09,2,0,0,,Heavy Rain,,,large,9640.54,4.285131357,38.1099,40.6971,798429,18,Upper middle income,Europe & Central Asia,783560
3516,Nepal,,7/26/09,7/28/09,3,22,0,,Monsoon,,,large,18726.64,4.749581116,85.7081,28.0015,19770,109,Low income,South Asia,147180
3515,Japan,,7/26/09,7/27/09,2,28,0,,Heavy Rain,,,large,9646.51,4.285400215,130.571,33.2981,4601461,3,High income: OECD,East Asia & Pacific,377962
3514,China,,7/26/09,8/4/09,10,22,0,,Heavy Rain,,,large,201114.11,6.303442541,101.18,30.859,10354832,2,Upper middle income,East Asia & Pacific,9562911
3513,Turkey,,7/20/09,7/22/09,3,0,3000,,Heavy Rain,,,large,13171.48,4.596755831,38.1609,40.6869,798429,18,Upper middle income,Europe & Central Asia,783560
3512,Japan,,7/20/09,7/22/09,3,16,400,,Heavy Rain,,,very large,11850.39,4.726945157,131.888,34.5636,4601461,3,High income: OECD,East Asia & Pacific,377962
3511,Mongolia,,7/16/09,7/19/09,4,26,300,,Heavy Rain,,,extreme,138925.64,6.045872393,101.935,47.8205,12016,133,Upper middle income,East Asia & Pacific,1564120
3510,United Kingdom,,7/18/09,7/19/09,2,0,0,,Heavy Rain,,,large,3358.7,3.82720121,-1.82408,54.3622,2988893,5,High income: OECD,Europe & Central Asia,243610
3509,Austria,,7/16/09,7/19/09,4,0,0,,Heavy Rain,,,large,2765.43,4.043822661,15.7089,47.4021,436888,27,High income: OECD,Europe & Central Asia,83879
3508,Pakistan,,7/17/09,7/19/09,3,26,0,,Heavy Rain,,,large,10367.35,4.492789015,67.1852,24.8786,243632,44,Lower middle income,South Asia,796100
3507,Bosnia and Herzegovina,,7/7/09,7/15/09,9,0,0,,Heavy Rain,,,large,6060.99,4.736786077,17.4846,44.8711,18286,111,Upper middle income,Europe & Central Asia,51210
3506,Philippines,,7/16/09,7/18/09,3,5,0,,Hurricane/Tropical Storm,,,large,47243.51,5.151463411,121.346,17.1225,284777,40,Lower middle income,East Asia & Pacific,300000
3505,Burma/Myanmar,,7/12/09,7/17/09,6,0,300,,Heavy Rain,,,large,136568.23,5.913500931,101.833,4.54934,64330,72,Lower middle income,East Asia & Pacific,676590
